image1,image2,label
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3772243\029.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3772243\019.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3772243\029.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0599889\166.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0818166\018.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0818166\006.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0818166\018.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0370617\017.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\5431622\013.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\5431622\017.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\5431622\013.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1081656\116.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0004999\019.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0004999\004.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0004999\019.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000613\058.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0612734\028.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0612734\026.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0612734\028.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1175188\007.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3795018\019.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3795018\017.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3795018\019.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1020877\060.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0299140\017.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0299140\056.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0299140\017.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0892157\024.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1386645\041.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1386645\030.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1386645\041.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0710658\009.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1736660\016.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1736660\014.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1736660\016.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0969651\012.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0246686\060.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0246686\061.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0246686\060.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1531180\055.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3090905\023.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3090905\006.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3090905\023.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000156\142.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0582351\052.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0582351\012.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0582351\052.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3860376\004.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005219\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005219\002.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005219\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1265239\011.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2324278\024.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2324278\029.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2324278\024.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1549063\017.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1545471\039.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1545471\031.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1545471\039.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3221454\013.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1104821\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1104821\007.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1104821\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1265461\004.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0086703\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0086703\023.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0086703\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2792716\016.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3185369\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3185369\013.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3185369\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0257969\054.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2410133\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2410133\007.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2410133\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3413127\003.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1344103\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1344103\012.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1344103\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\5666714\009.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0432040\014.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0432040\008.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0432040\014.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3180549\008.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000342\049.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000342\028.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000342\049.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1445208\003.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2933542\006.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2933542\009.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2933542\006.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2130586\021.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2882072\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2882072\023.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2882072\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0083348\035.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000397\002.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000397\040.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000397\002.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2655690\028.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2436567\023.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2436567\022.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2436567\023.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0700856\015.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0027572\025.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0027572\031.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0027572\025.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1981574\017.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0565366\015.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0565366\067.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0565366\015.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1372357\013.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2419686\038.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2419686\019.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2419686\038.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3187320\018.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2513386\025.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2513386\017.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2513386\025.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2222175\005.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0322416\004.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0322416\013.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0322416\004.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000609\041.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2254074\129.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2254074\059.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2254074\129.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0258402\008.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1511891\026.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1511891\019.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1511891\026.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1428355\026.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3354583\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3354583\008.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3354583\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1019691\002.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2610960\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2610960\013.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2610960\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0865949\023.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1429380\042.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1429380\001.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1429380\042.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0669681\034.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2472166\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2472166\006.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2472166\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4459426\007.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2255441\013.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2255441\024.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2255441\013.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3748986\001.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2075851\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2075851\018.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2075851\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0424848\037.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1667264\011.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1667264\019.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1667264\011.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0715327\027.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1865727\021.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1865727\010.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1865727\021.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1372823\023.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2793783\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2793783\029.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2793783\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0314754\004.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2578291\020.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2578291\025.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2578291\020.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3444884\019.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0807501\002.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0807501\032.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0807501\002.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0791868\011.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0650702\007.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0650702\019.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0650702\007.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0890232\014.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0168850\006.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0168850\017.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0168850\006.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3096614\022.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0124079\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0124079\020.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0124079\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2989134\014.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0272601\028.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0272601\015.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0272601\028.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005347\008.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0779084\007.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0779084\048.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0779084\007.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4265429\007.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0507535\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0507535\024.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0507535\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0740661\017.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1900782\023.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1900782\011.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1900782\023.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3092388\005.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2097375\004.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2097375\015.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2097375\004.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1669979\029.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2060229\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2060229\022.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2060229\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1331735\012.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0520579\023.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0520579\007.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0520579\023.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0880813\007.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2906935\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2906935\013.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2906935\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0280245\028.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2779142\014.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2779142\018.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2779142\014.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0810083\045.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0232084\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0232084\009.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0232084\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1015684\033.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1944254\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1944254\011.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1944254\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0121966\040.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0347957\006.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0347957\012.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0347957\006.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3239653\014.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1404235\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1404235\008.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1404235\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1169471\002.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0004875\160.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0004875\059.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0004875\160.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0855564\017.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1467289\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1467289\008.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1467289\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001668\009.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0438882\014.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0438882\013.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0438882\014.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1877460\004.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0829252\019.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0829252\014.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0829252\019.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0063800\016.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0511349\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0511349\006.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0511349\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1277177\010.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0370892\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0370892\005.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0370892\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001384\040.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2084991\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2084991\011.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2084991\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1484214\013.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2686844\069.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2686844\061.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2686844\069.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0239180\006.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4513448\007.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4513448\011.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4513448\007.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1097351\086.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0806217\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0806217\012.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0806217\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2200632\012.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2895066\021.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2895066\012.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2895066\021.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0011348\021.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3129067\023.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3129067\015.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3129067\023.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0689187\004.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1885160\021.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1885160\009.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1885160\021.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2740316\035.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1105590\074.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1105590\056.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1105590\074.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0167139\019.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0487609\023.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0487609\013.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0487609\023.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0139936\012.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0327097\022.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0327097\012.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0327097\022.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1240513\020.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000605\038.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000605\033.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000605\038.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005038\013.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005302\032.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005302\018.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005302\032.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000678\063.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0854304\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0854304\031.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0854304\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001951\011.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1566429\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1566429\001.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1566429\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0525921\021.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3019109\018.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3019109\026.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3019109\018.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0519871\039.jpg,0
